,Title,PMID,text,DOI,labels,source
3015,[Influence of methodological changes on unicausal cause-of-death statistics and potentials of a multicausal data basis],31720737.0,"As a complete survey, cause-of-death statistics are often used for research purposes, but they react sensitively to methodological changes",10.1007/s00103-019-03048-z,0,oct3_labels
3016,Alcohol and psychotropic substance use in female Spanish victims of intimate partner violence,28438241.0,"Studies show high use of alcohol among American women who are victims of intimate partner violence (IPV), but not in Spanish victims",10.7334/psicothema2016.212,0,oct3_labels
3017,Friendships and Intimate Relationships among People with Intellectual Disabilities: A Thematic Synthesis,27891814.0,The purpose of this thematic synthesis was to review qualitative studies on perspectives of persons with intellectual disabilities regarding friendships and intimate relationships,10.1111/jar.12312,0,oct3_labels
3018,[Surgical anatomy of the maxillary sinus],32405681.0,"Improved understanding of the microanatomy of the paranasal sinuses, including its individual variations, makes a substantial contribution to current progress in endonasal endoscopic microsurgery",10.1007/s00106-020-00868-3,0,oct3_labels
3019,Genome-wide association analyses identify known and novel loci for teat number in Duroc pigs using single-locus and multi-locus models,32380955.0,More teats are necessary for sows to nurse larger litters to provide immunity and nutrient for piglets prior to weaning,10.1186/s12864-020-6742-6,0,oct3_labels
3020,CD81 Expression in the Differential Diagnosis of Chronic Lymphocytic Leukemia,30868852.0,Immunophenotyping has a central role in CLL,10.7754/Clin.Lab.2018.180802,0,oct3_labels
3021,Exploring young women's perspectives of a targeted support programme for teenage parents,30012554.0,"Teenage parents and their children are at risk of poorer outcomes than older mothers, and their peers",10.1136/bmjsrh-2018-200106,0,oct3_labels
3022,Barriers to adequate analgesia in paediatric burns patients,33205734.0,All children with burn injuries experience pain at some time during their management and recovery,10.7196/SAMJ.2020.v110i10.14519,0,oct3_labels
3023,[Depressive and somatoform disorders in persons with a Turkish migration background in Germany],30187080.0,Migration is a risk factor for the onset of mental disorders,10.1007/s00115-018-0602-5,0,oct3_labels
3024,Development of wheelchair caster testing equipment and preliminary testing of caster models,29062762.0,"Because of the adverse environmental conditions present in less-resourced environments (LREs), the World Health Organization (WHO) has recommended that specialised wheelchair test methods may need to be developed to support product quality standards in these environments",10.4102/ajod.v6i0.358,0,oct3_labels
3025,Laparoscopic completion gastrectomy in elderly patients with remnant gastric cancer: a case series,31001749.0,Open completion gastrectomy (OCG) has been selected to treat remnant gastric cancer (RGC) due to severe adhesions and difficulty recognizing anatomical orientation after primary gastrectomy,10.1186/s40792-019-0610-0,0,oct3_labels
3026,Normative Data for the Balance Error Scoring System in Iranian Adults,32732449.0,"The Balance Error Scoring System (BESS), originally designed to diagnose and assess athletes with concussion syndrome, is now widely used to evaluate postural stability",10.1123/jsr.2019-0482,0,oct3_labels
3027,Temporality and existential mood in Heideggerian phenomenology,31512846.0,The philosophical perspective of a research methodology should explicitly underpin the decisions the researcher makes throughout the research,10.7748/nr.2019.e1662,0,oct3_labels
3028,Hepatitis B genotypes and surface antigen mutants present in Pakistani blood donors,28582431.0,"The prevalence of chronic Hepatitis B Virus (HBV) infection is 2-4% in the Pakistani population, defining Pakistan as an intermediate prevalence country",10.1371/journal.pone.0178988,0,oct3_labels
3029,Epidemiology of acute pancreatitis in Australia from 2007-2019,34580986.0,There is a paucity of information on the epidemiology of acute pancreatitis (AP) in Australia,10.1111/ans.17215,0,oct3_labels
3030,Summary and evidence grading of over-the-counter scar treatments,32686075.0,Many products claiming to improve scar appearance are readily available on the Internet,10.1111/ijd.15060,0,oct3_labels
3031,Gender dysphoria in Klinefelter's syndrome: three cases,28696129.0,Previous reports have found the incidence of gender dysphoria in Klinefelter's patients greater than in the general male population,10.1177/1039856217715986,0,oct3_labels
3032,"Evolution of Toll, Spatzle and MyD88 in insects: the problem of the Diptera bias",34289811.0,"Arthropoda, the most numerous and diverse metazoan phylum, has species in many habitats where they encounter various microorganisms and, as a result, mechanisms for pathogen recognition and elimination have evolved",10.1186/s12864-021-07886-7,0,oct3_labels
3033,Modulatory role of background music on cognitive interference task in young people,32946030.0,The Stroop Colour and Word Test (SCWT) is the most extensively used neuropsychological test in humans to evaluate the ability to inhibit cognitive interference,10.1007/s11845-020-02365-6,0,oct3_labels
3034,COVID-19 deaths in the USA: Benford's law and under-reporting,34027553.0,I use Benford's law to assess whether there is misreporting of coronavirus disease of 2019 (COVID-19) deaths in the USA,10.1093/pubmed/fdab161,0,oct3_labels
3035,The Role of Meta-Cognitive Certainty on Pornography Consumption,34297674.0,The Problematic Pornography Use Scale (PPUS) was originally designed to help predicting pornography consumption,10.7334/psicothema2021.8,0,oct3_labels
3036,Association between posttraumatic stress disorder (PTSD) severity and ego structure of the Nanai people,29165146.0,"A man-made chemical disaster occurred in the Amur River, leading to posttraumatic stress disorder (PTSD) in the Nanai people indigenous to the river's surrounding area",10.1186/s12199-017-0666-z,0,oct3_labels
3037,Differential Expression of Hypertensive Phenotypes in BXD Mouse Strains in Response to Angiotensin II,29036574.0,"Besides environmental risk factors, genetic factors play a crucial role in the pathogenesis of primary hypertension",10.1093/ajh/hpx144,0,oct3_labels
3038,Accessing Public Compound Databases with KNIME,31368867.0,The KNIME platform offers several tools for the analysis of chem- and pharmacoinformatics data,10.2174/0929867326666190801152317,0,oct3_labels
3039,Retrobulbar hematoma following the repair of an orbital wall fracture: a case series,33625607.0,"Retrobulbar hematoma is a rare complication after the repair of an orbital wall fracture, but the caution is required because the condition can cause blindness",10.1186/s40902-021-00289-4,0,oct3_labels
3040,Schizotypy: The Way Ahead,33453732.0,Empirical evidence suggests that schizotypy is a useful construct for analyzing and understanding psychotic disorders,10.7334/psicothema2019.285,0,oct3_labels
3041,Pterygomandibular suspension suture: a simple modification of uvulopalatopharyngoplasty for severe obstructive sleep apnea,29075982.0,The aim of this study is to introduce pterygomandibular suspension suture as a simple modification of uvulopalatopharyngoplasty for severe obstructive sleep apnea in dealing with lateral pharyngeal wall and retropalatal space collapse,10.1007/s00405-017-4773-7,0,oct3_labels
3042,Characteristics of highly rated leadership in nursing homes using item response theory,28556986.0,"An ageing population entails fundamental social, economic and organizational challenges for future aged care",10.1111/jan.13353,0,oct3_labels
3043,An integrated linkage map of interspecific backcross 2 (BC(2)) populations reveals QTLs associated with fatty acid composition and vegetative parameters influencing compactness in oil palm,32727448.0,Molecular breeding has opened new avenues for crop improvement with the potential for faster progress,10.1186/s12870-020-02563-5,0,oct3_labels
3044,Staffing Utilization and Fall Prevention With an Electronic Surveillance Video System: A Randomized Controlled Study,32032337.0,There is limited research addressing how to optimize both staffing and patient outcomes with the use of technology to reduce falls during hospitalization,10.1097/NCQ.0000000000000472,0,oct3_labels
3045,A simple method for removing initial irregularity of an electrocardiogram during a transient state of a power supply in a defibrillator,32364165.0,The defibrillator is a device that instantaneously discharges the high energy stored in the capacitor to the human body to help revitalize the heart,10.3233/THC-209033,0,oct3_labels
3046,"´Feet are second class citizens`: exploring the perceptions of Scottish and Portuguese older adults about feet, falls and exercise- a qualitative study",33176825.0,Foot problems are likely to contribute to falls risk in older adults,10.1186/s13047-020-00434-8,0,oct3_labels
3047,Law and Intergenerational Relationships,25883045.0,"In any aging society, the sociolegal construction of intergenerational relationships is of great importance",10.1177/0733464815581480,0,oct3_labels
